;avatar;name;doctor_title;doctor_educate_title;hospital;department;major;profile
1065;https://n2.hdfimg.com/g10/M06/0F/6B/vYYBAFplebuAGADxAAO03wCUpYs710_200_200_1.jpg?5933;党礌;副主任医师;副教授;北京大学第三医院,党礌医生个人工作室（北京市 海淀区）;骨科,骨科;颈椎病、腰椎管狭窄症、腰椎间盘突出症等各类脊柱退行性疾病；腰椎滑脱症；脊柱骨折；脊柱肿瘤;党礌，男，副主任医师，副教授。北医三院骨科脊柱组。专业擅长各类脊柱常见疾病、脊柱肿瘤的诊断和治疗。从医经历：1996毕业于北京医科大学（现北京大学医学部）临床医学专业。后在北京积水潭医院骨科任住院医。2001年赴英国伯明翰大学攻读并获得医学博士学位。回国后就职于北京大学第三医院骨科。历任主治医、副主任医师至今。
1066;https://n3.hdfimg.com/g10/M07/45/32/vYYBAFqXxwOAPKJZAARgnEu49HU744_200_200_1.jpg?4420;林浩成;主治医师;副研究员;北京大学第三医院;男科;擅长手术：阴茎海绵体假体植入手术、阴茎畸形矫正术、显微精索静脉结扎术、显微取精术等手术擅长疾病：功能障碍的诊治（勃起功能障碍、早泄、阴茎硬结症、性欲低下、不射精症等），男性不育的诊治（无精症、少精症、弱精症、男性因素导致的胎停或流产、试管婴儿，人工受精等）。;林浩成，医学博士，北京大学第三医院副研究员，主治医师，德州大学健康科学中心博士后，德州大学MD安德森肿瘤中心和休斯敦医学院临床访问学者，康奈尔大学纽约长老会医院显微外科培训学员。研究主要集中在男性性功能障碍和男性不育的基础和临床，在AUA 、 ISSM 、 SMSNA等国际大会上发言。
1067;https://n4.hdfimg.com/g5/M07/38/3C/zoYBAF_Z1mqADm2hAAVRrizciyM359_200_200_1.png?3f83;沈春英;副主任医师;副教授;复旦大学附属肿瘤医院;放射治疗中心;鼻咽癌，喉癌，下咽癌，鼻腔鼻窦癌等头颈部肿瘤，脑胶质瘤等中枢神经系统肿瘤的诊断，鉴别诊断和治疗如放射治疗和化学治疗，靶向和免疫治疗等。;沈春英，女，副主任医师，副教授，1999年毕业于上海医科大学临床医学系，1999年-2004年复旦大学附属医学院肿瘤学系研究生毕业，获博士学位。后在复旦大学附属肿瘤医院放射治疗科工作，主要从事头颈部和中枢神经系统等恶性肿瘤的诊断和治疗。曾于2007年赴新加坡国立癌症中心放射治疗科学习交流。2009年晋升为副主任医师。
1068;https://n1.hdfimg.com/g2/M03/71/DC/yIYBAFw8OIyAQbw2AAAWC2_R7lQ743_200_200_1.png?8901;吴秋玲;主任医师;教授;华中科技大学同济医学院附属协和医院;血液科;白血病、淋巴瘤、骨髓瘤、骨髓增生异常综合征、再生障碍性贫血、缺铁性贫血、血小板减少症等的诊治;吴秋玲，女，教授，主任医师，医学博士，博士生导师，担任临床血液学杂志编辑，对白血病、淋巴瘤、骨髓瘤、骨髓增生异常综合征、再生障碍性贫血贫血、缺铁性贫血、血小板减少症的诊治具有丰富临床经验，开展多例造血干细胞移植。
1069;https://n3.hdfimg.com/g1/M00/24/66/ooYBAFVzFwmAV6iVAAcwl2Ama_g348_200_200_1.png?7204;孟广松;副主任医师;;首都医科大学附属北京中医医院;呼吸科;中医养生调理，亚健康调理，体质调理。运用中医传统辩证体系，如：三焦辨证、六经辨证、八纲辨证、卫气营血辨证等思辨体系诊治临床慢性、疑难疾病。致力于研究“哮喘病”的中医“体质治疗”，同时运用中医“三因制宜”理念，因时、因地、因人制定个性化的治疗方案，来达到“哮喘病”的完全控制。致力于研究“过敏性疾病”中医调理，如：过敏性哮喘，过敏性鼻炎，过敏性咽炎，过敏性胃肠炎，过敏性湿疹，慢性荨麻疹，过敏性结膜炎等。 擅长中西医结合肺病治疗：疑难的咳、痰、喘、发热类疾病，如西医：难治性哮喘、肺癌术后调理，重度慢性阻塞性肺病、反复肺炎、肺间质纤维化、不明原因胸闷、支气管扩张、肺部肿瘤、咳嗽变异性哮喘、慢性鼻炎、慢性鼻窦炎、慢性咽炎、返流性食管炎咳嗽、鼻后滴流性咳嗽、肺结节病、睡眠呼吸暂停综合征等。消化系统疾病中医调理，如：慢性胃炎，返流性食管炎，慢性腹泻，便秘，肠易激综合征等。杂病中医调理，如：眩晕，失眠，头痛，关节痛，水肿，心慌，月经病等。;孟广松，副主任医师，首都医科大学毕业，中华医学会会员，中华中医药学会会员，中国医师协会会员。2002年开始在北京中医院临床工作至今，擅长中医养生调理，亚健康调理，体质调理。运用中医传统辩证体系，如：三焦辨证、六经辨证、八纲辨证、卫气营血辨证等思辨体系，诊治临床慢性、疑难疾病。
1070;https://n2.hdfimg.com/g6/M04/87/14/0oYBAGEmFEiAJ8xhAAag3PsNInU831_200_200_1.png?b845;赵阳;副主任医师;;好大夫工作室,赵阳医生个人工作室（北京市 海淀区）,北京美尔目润视眼科医院,北京美尔目眼科医院;眼科,白内障,眼科,眼科;在白内障、近视以及儿童近视防控等方面有丰富经验，哺光仪使用经验丰富。手术专精白内障、ICL、全飞秒激光近视和飞秒白内障手术。尤其在三焦点、眼内镜(ICL)、新无级、散光晶体等高端屈光性人工晶体使用以及飞秒手术等方面有丰富经验；擅长高度近视、小瞳孔、糖尿病、青光眼合并白内障、小角膜等复杂手术，是国内为数不多的掌握无粘弹剂ICL植入和人工晶体植入手术的医生之一，手术后没有急性高眼压风险。;赵阳，男，医学博士，副主任医师。毕业于北京大学医学部，于北京同仁医院眼科工作15年，对各种眼病的诊断和治疗积累大量临床经验。手术方面主要专精晶体相关手术以及近视手术治疗，在儿童近视防控方面经验丰富，是国内较早使用红光治疗进行近视防控的专家，提出系统性近视防控方案，实现儿童近视从控到防的升级。对青光眼合并白内障、高度近视、小瞳孔、糖尿病、外伤性白内障等复杂性白内障手术有丰富的经验，手术非常熟练，手术时间短，术后恢复快。尤其在三焦点、眼内镜(ICL)、新无级、散光多焦点晶体等高端屈光性人工晶体使用以及飞秒白内障手术量方面国内领先，并率先解决散光ICL转轴问题。赵阳医生有多项眼科专业领域的创新，首创的夹持劈核技术，正压IA抛光技术，将白内障手术带入极简极净极速新时代，多年来已经服务于近6万白内障患者，手术质量高，并发症发生率低。赵阳医生是国内少有的年均手术量过万的医生之一，国内最年轻的5万例手术医生。其独创的反式预劈核、小刀抛光技术、免黏弹剂人工晶体植入技术使白内障手术进入极速极净时代。
1071;https://n2.hdfimg.com/g10/M06/59/2B/vYYBAFqmin2Acy_DAAWb6Jye6fM796_200_200_1.jpg?a311;吴洵昳;主任医师;;复旦大学附属华山医院;神经内科;癫痫与各种发作性疾病,包括成人难治性癫痫，儿童癫痫综合征（8岁及以上）和由中枢神经系统感染、风湿免疫病、线粒体病、自身免疫性脑炎、桥本氏脑病、神经皮肤综合征与脑血管病等继发痫性发作的临床诊治与脑电生理诊断；以及面神经炎、炎性脱髓鞘、神经痛等其他神经系统常见疾病的诊治。;吴洵昳，医学博士，复旦大学附属华山医院神经内科主任医师，博士研究生导师，著有“神经科医生有话要说”一书，通过国家脑电图技术水平考试高级认证资格。曾于2013年4月至6月间赴日本京都大学医学部进修学习，数年来一直致力于神经内科，尤其是癫痫疾病的临床诊治、基础科研、脑电神经电生理，以及睡眠障碍、老年期疾病的诊治和脑血管病的综合防治研究等工作。
1072;https://n4.hdfimg.com/g7/M07/E2/CF/04YBAGEOPkaAaxGmAAOAtMYDLXo330_200_200_1.jpg?64da;丁明明;主治医师;;北京大学人民医院;儿科;儿童血液疾病，儿童常见病，如感冒、发烧、腹泻等;毕业于北京大学医学部，博士
1073;https://n3.hdfimg.com/g5/M04/CC/05/0IYBAF9AYlWAHdK2AARarPaWjxE943_200_200_1.jpg?ffe7;黄威;副主任医师;讲师;上海市第一人民医院（北部）;胸外科;肺部结节(实性结节，磨玻璃结节，肺部阴影，多发结节)，肺部肿瘤，纵膈肿物，气胸，胸膜肿物，食管癌等胸部疾病，终末期肺病，肺移植;上海交通大学附属上海市第一人民医院 胸外科 副主任医师(同济大学附属上海市肺科医院 胸外科 副主任医师 2021.3.13结束)2017.11-2018.02加拿大多伦多总院进修（参观学者）2019.07-2020.07加拿大多伦多总院肺移植和体外膜肺外科训练（临床专科医师：clinical fellowship）上海市优秀青年医师毕业于复旦大学上海医学院 胸外科博士学位于复旦大学附属中山医院完成胸外科及内科的双培训上海市肺科医院 胸外科(2012.9-2021.3)
1074;https://n1.hdfimg.com/g12/M02/9E/28/2IYBAGHkT-yAfhx_AAW_-63-oSY508_200_200_1.png?e720;赵鹏飞;主任医师;;首都医科大学附属北京同仁医院,北京同仁医院南区;屈光科,屈光组;近视防治，全飞秒，半飞秒，个体化手术治疗近视、散光和远视，以及术后并发症诊断和处理。;赵鹏飞，北京同仁医院屈光手术中心主任医师，医学博士。毕业于北京医科大学。从事眼科工作25年，屈光手术专业。是我国首批开展飞秒激光的专家之一，蔡司全飞秒Smile手术认证医师。 长期致力于近视的临床治疗和基础理论研究。擅长全飞秒、半飞秒、个体化手术治疗近视、散光和远视，以及各种屈光手术后二次手术，各种眼科手术后再次屈光手术等。对于患者适应症选择、手术方式选择、手术设计和术后并发症处理等积累了丰富的临床经验。2011年获得高校教师资格，多年负责屈光中心教学工作。
1075;https://n4.hdfimg.com/g5/M06/4B/C8/zoYBAF_t6dCAOtK5AAecrCGJAQg767_200_200_1.png?bee2;张子平;主任医师;副教授;福建医科大学附属第一医院,福建医科大学附属第一医院（奥体院区）;皮肤科,皮肤科;性病、白癜风、真菌病、皮炎湿疹、脱发、痤疮等;张子平主任医师、副教授、硕士研究生导师。荣获“2018年度胡润.平安中国好医生”。1985年毕业于福建医学院医疗系。曾在上海复旦大学华山医院皮肤科研修皮肤性病学临床及真菌检验，2003年公派赴美国NYU Medical Center访问学习。长期从事皮肤性病学临床、教学、科研工作，对性病、白癜风、真菌病、皮炎湿疹、脱发等有较深入的研究，尤其是应用综合疗法治疗性传播疾病取得满意疗效，擅长应用表皮细胞分离移植治疗白癜风及其它皮肤外科手术。
1076;https://n4.hdfimg.com/g6/M00/1B/D6/soYBAFT7vRWAZFjZAE4zK7aKGkU022_200_200_1.jpg?f76d;刘亮;主任医师;;复旦大学附属中山医院;普外科;胰腺良恶性肿瘤，胰腺神经内分泌肿瘤，肝胆脾及后腹膜良恶性肿瘤的外科综合诊治。尤其擅长新辅助及转化治疗后的大型外科手术。;主任医师，博导。2021年以人才引进的方式从复旦大学附属肿瘤医院胰腺外科调至复旦大学附属中山医院普外-胰腺外科工作。师从国际著名肝癌专家汤钊猷院士和胰腺癌专家倪泉兴教授，擅长肝胆胰脾，以及后腹膜肿瘤（包括少见肿瘤如pNETs，GSTs）的外科诊治，每年主刀完成III/IV级以上大型手术300余例；尤其擅长复杂手术的综合诊治。20多年来一直从事胰腺癌和肝癌领域的基础及临床研究，因首次报道了胰腺癌“手术不获益”人群的真实存在并提供诊治策略。被授予 “2010年度亚洲中青年肿瘤专家突出贡献奖”，成为当年获此殊荣的中国大陆地区唯一学者。先后作为国家多个项目的专家主持国家级和省部级科研项目30余项，发表论文100多篇。研究成果先后被《文汇报》、《解放日报》》、《光明日报》、《参考消息》等报道。作为2012年《中国胰腺癌临床诊断标准》的第一执笔人，也是2018版和2020版《中国胰腺癌综合诊治指南》的执笔者。2016年，代表中国抗癌协会胰腺癌多学科合作组（CSPAC）撰写了关于胰腺癌血清肿瘤标记物的第一部专家共识；2020年参编《中国胰腺癌新辅助治疗指南》和《中国胰腺神经内分泌肿瘤诊疗专家共识》；同年作为执行副主编主持撰写了上海市胰腺肿瘤研究所首本专业著作：《胰腺癌的诊断和治疗-新技术，新理念，新策略》，参与了中国胰腺肿瘤领域几乎所有规范和指南的制定。
1077;https://n2.hdfimg.com/g3/M04/04/7E/v4YBAF7nWHqAOBrSAATsAhrhyJY725_200_200_1.jpg?5986;徐明玉;副主任医师;;上海交通大学医学院附属新华医院;发育行为儿童保健科;语言发育障碍，沟通障碍，孤独症，多动症等神经发育疾病;儿科学博士国际自闭症研究学会（INSAR）会员上海市微量元素学会会员美国辛辛那提儿童医院言语语言科访问学者澳大利亚昆士兰大学Trip P父母积极养育认证美国汤普森神经发育障碍研究中心 培训认证英国儿科孤独症沟通治疗PACTII阶 培训认证UCLA孤独症青少年社交训练PEERS培训认证美国社交思维social thinking 培训认证加拿大Hanen孤独症及沟通障碍儿童父母指导擅长儿童神经发育疾病，语言障碍，沟通障碍，孤独症，多动症，行为问题等疾病的诊断评估和干预治疗；擅长婴幼儿喂养，养育指导，社会情绪发展评估促进
1078;https://n1.hdfimg.com/g10/M00/19/CC/voYBAFi0FA2AemhJAATmCSanDno168_200_200_1.jpg?3acf;孙凌;主任医师;;天津市安定医院;儿童青少年心理科;儿童青少年心理问题、精神障碍的咨询及治疗;孙凌，女，主任医师，硕士生导师，天津市精神卫生中心儿童青少年心理科主任、儿童精神病学研究室主任，国家二级心理咨询师，首批认证督导师。担任临床诊疗、教学、智力残疾等级评定及司法鉴定工作。擅长儿童青少年各种心理问题、精神障碍的咨询及治疗。
1079;https://n2.hdfimg.com/g1/M01/BF/8C/wYYBAF2WrgKAHXL-AAXtpm49NXU802_200_200_1.png?85ac;林明贵;主任医师;教授;北京清华长庚医院;感染性疾病科;难治性肺结核、结核性脑膜炎、胸膜炎、肾结核、结核性腹膜炎、骨结核、盆腔结核及淋巴结核等的治疗和经纤维支气管镜下介入下各种治疗，各种复杂疑难感染性疾病的诊治，长期不明原因发热的诊断、鉴别及治疗。;林明贵，男，主任医师，教授，硕士生导师，清华大学附属北京清华长庚医院感染性疾病科执行主任，原系北京309医院全军结核病研究所结核科主任。北京301医院/医学院呼吸系病硕士生导师，河北省北方学院呼吸内科硕士生导师。从事结核病临床及科研工作30余年。对结核病疑难病例的诊断及鉴别具有丰富的经验，尤其擅长难治性肺结核、结核性脑膜炎、胸膜炎、腹膜炎、肾结核、骨结核、盆腔结核及淋巴结核等的治疗和经纤维支气管镜下介入下各种治疗，如注药、激光、冷冻、氩气刀、支架置入等。最新国家结核病分类及诊断标准的撰写者。
1080;https://n1.hdfimg.com/g1/M01/0B/B9/x4YBAFwGe-iAXUVUAABLVCG48Qo737_200_200_1.jpg?9a26;季强;副主任医师;副教授;复旦大学附属中山医院;心外科;1、微创冠脉搭桥术、微创二尖瓣修复成型术、微创主动脉瓣手术2、肥厚梗阻性心肌病矫治术3、主动脉瘤、主动脉夹层根治术4、冠状动脉心肌桥根治术5、复杂先天性心脏病如法洛四联症、三尖瓣下移畸形根治术;季强，男，临床医学博士，副主任医师，副教授，复旦大学硕士研究生导师。每年开展心脏手术400-500例，主要开展微创冠状动脉搭桥术、微创二尖瓣瓣膜修复成型或置换术、微创主动脉瓣手术、微创先天性心脏病矫治术、主动脉瘤或者主动脉夹层根治术、肥厚梗阻性心肌病矫治术、冠状动脉心肌桥根治术、和复杂先天性心脏病根治术等。1、擅长微创冠状动脉搭桥术，尤其是多动脉或全动脉冠脉搭桥术。在国内较早开展双侧乳内动脉冠状动脉搭桥术和全动脉搭桥术，手术成功率超过99%，长期疗效突出。多次在国内、国际心脏外科专业会议上宣讲相关经验；相关经验撰写成文，30多次在国外知名SCI期刊发表，获得国内外冠脉外科领域专家的好评和推荐。相关内容的深入研究先后获得2次国家自然科学基金资助，并申请国家发明专利1项。2、擅长微创二尖瓣修复成型术。临床经验丰富，修复成型的成功率超过99%。并成功为多例Barlow病或瓣膜松弛病的严重二尖瓣反流患者实施微创二尖瓣成型术。多次在国内心脏外科年会或专业会议上宣讲相关经验；相关经验撰写成文多次在国外知名SCI期刊发表，获得国内外相关领域专家的好评。3、擅长微创主动脉瓣手术。多次在美敦力举办的全国微创瓣膜手术大赛中名列前茅。本人主刀的微创主动脉瓣置换术曾获得中国微创心脏外科2020年度微创手术视频大赛现场评比第二名。曾为77岁主动脉瓣重度反流的女性患者主刀实施微创主动脉瓣置换术，术后4天即康复出院，效果满意。4、对肥厚梗阻性心肌病的手术有独到的见解。相关手术经验撰写成文，近10次在国外知名的心血管专业期刊发表。于2020年受邀在欧洲顶级心血管外科会议“欧洲心血管外科年会”上演讲梗阻性肥厚性心肌病手术经验及效果，获得国外专家的好评。5、常规开展主动脉瘤、主动脉夹层根治术。擅长急诊主动脉夹层根治术，成功率高，超过70%的主动脉夹层患者手术前后不输血。曾为一例78岁男性急性主动脉夹层患者主刀实施手术，术后9天即康复出院，住院过程中未输血。6、在国内较早开展冠状动脉心肌桥矫治术，效果满意。在国内较早总结冠状动脉心肌桥手术要点及手术效果，相关经验已在国外著名心血管外科专业期刊发表。7、对房间隔缺损、室间隔缺损、三尖瓣下移、法洛四联症等常见先天性心脏病的手术治疗有丰富的临床经验。
1081;https://n1.hdfimg.com/g2/M03/71/DC/yIYBAFw8OIyAQbw2AAAWC2_R7lQ743_200_200_1.png?8901;张新勇;副主任医师;;首都医科大学附属北京安贞医院;急诊危重症中心;高血压、冠心病、心力衰竭和心律失常的药物治疗，从事冠心病、心律失常的介入治疗工作;"张新勇，男，副主任医师，1994-1999年于河南医科大学医疗系学习，2001-2004年于郑州大学医学院攻读硕士学位，2004-2007年在301医院(中国人民解放军总医院(301医院))学习获得老年医学(心内科)博士学位，2007-2010年在首都医科大学附属安贞医院心内科博士后流动站从事心房颤动射频消融的基础和临床研究工作，出站后在北京安贞医院急危重症中心从事临床工作至今。日常从事心内科急危重症的救治，在急性冠脉综合症、心律失常、心力衰竭、抗凝及抗栓治疗、高血压急症等危重症患者的治疗方面积累了经验;日常参与冠心病、心律失常的介入治疗工作;长期参与急性冠脉综合征患者绿色通道的急诊介入救治工作。发表论文20余篇，参与编写和翻译专著两部。"
1082;https://n3.hdfimg.com/g2/M00/14/9D/yIYBAFrf8uOAO62oAAO5l7WbzL8132_200_200_1.jpg?392a;傅永伦;主任医师;;上海市第一妇婴保健院;辅助生殖医学科;试管婴儿反复失败的诊断与治疗、试管婴儿及其相关技术的应用、不孕症、多囊卵巢综合征、垂体功能低下等生殖内分泌疾病、宫腔粘连的诊治、卵巢过度刺激综合症的防治。;傅永伦，男，医学博士，主任医师，硕士研究生导师。1994年7月开始从事试管婴儿及其相关技术的研究应用、不孕症的诊治等工作至今。1998年5月到美国进行试管婴儿技术。在国际上，首次设计出促排卵的孕激素方案，该方案简单、高效，副作用小；根据“种子-土壤学说”，倡导子宫内膜与胚胎质量并重的理念，提高了临床妊娠率，解决了上千例反复胚胎移植失败患者的生育难题。擅长：1、试管婴儿反复失败的诊治；2、试管婴儿及其相关技术的应用；3、不孕症的诊治；4、多囊卵巢综合征的诊治；5、宫腔粘连等疾病的诊治；6、诱发排卵反复失败的诊治；7、卵巢过度刺激综合症的防治。
1083;https://n2.hdfimg.com/g2/M03/A1/EC/w4YBAFzGgImAIO-lAAK_efXQNCk773_200_200_1.jpg?d52e;陈焕文;主任医师;副教授;重庆医科大学附属第一医院,重庆医科大学附属第一医院金山医院;胸外科/心脏大血管外科,胸外科;肺部毛玻璃结节和小结节良恶性诊断及单孔（仅一个孔完成手术）微创治疗。微创胸腔镜手术治疗肺癌﹑食管癌﹑难治性复发性气胸、自发性气胸、肺气肿、肺良性肿瘤、食管良性肿瘤、贲门失弛症、手汗症等;陈焕文，男，中共党员，医学博士，主任医师，副教授，硕士研究生导师，四川大学华西医院博士毕业后，于重庆医科大学附属第一医院工作至今。2014年作为美国杜克大学医疗中心进修学习日本国立癌症中心和韩国三星医院微创手术交流擅长肺毛玻璃结节和小结节的良恶性诊断及精确定位，单孔（仅一个孔完成手术）微创手术治疗。擅长微创胸腔镜手术治疗肺癌﹑食管癌﹑难治性复发性气胸、自发性气胸、肺气肿、肺良性肿瘤、食管良性肿瘤、贲门失弛症、手汗症等。2012年参加由中国医师协会胸外科医师分会举办的全国微创肺癌根治手术视频大赛，获得前三名，手术视频被国外SCI（国际著名的检索系统科学引文数据库）杂志收录2016年获医院首届金听筒及柳叶刀大赛副主任及主任医师组第一名。2021年获医院第一届手术能手奖曾多次举办全国微创胸外科手术演示直播及多次受邀请作为全国腔镜比赛的专家评委。重庆地区率先开展单孔胸腔镜及经尖突下的胸腔镜手术，也是率先开展胸腹腔镜食管癌根治术的医生之一。 在国内外核心期刊上公开发表科研论文近30篇，其中12被SCI杂志收录，总SCI影响因子＞30
1084;https://n1.hdfimg.com/g2/M01/2D/8A/pIYBAFZkRlGARXZlAATdAVVs-GY696_200_200_1.jpg?03bc;李黎;主任医师;;复旦大学附属华东医院;血管外科;擅长诊治各种动、静脉疾病，包括大动脉瘤、夹层，下肢动脉阻塞性病变，颈动脉狭窄、肾动脉狭窄、动静脉瘘、血管瘤，下肢深静脉血栓、下肢静脉曲张等各种疾病，以及相关的微创、手术治疗。;李黎，男，复旦大学附属华东医院血管外科主任医师。
1085;https://n2.hdfimg.com/g4/M06/EC/F7/xoYBAGCSB5GAQksnAAiaZMzsfzg986_200_200_1.png?d87c;胡秀莲;主任医师;副教授;北京大学口腔医院,胡秀莲医生个人工作室（北京市 海淀区）;口腔种植科,种植科;无牙颌种植修复，骨量不足种植修复，前牙种植美学修复。;北京大学口腔医院种植科主任医师，副教授，2002年毕业于北京大学口腔医学院，获医学博士学位；2004年赴德国Filderstadt种植中心进修学习，接受系统、规范、严格的口腔种植学临床技术训练；2008-2009年在德国柏林洪堡自由大学Charite Virchow Clinic口腔颌面种植中心进修学习无牙颌种植修复及种植美学修复的临床技术。临床专长：熟练掌握Frialit-2、IMZ、Ankylos、Camlog、Nobel Biocare、Steri-Oss、Straumann等国际著名种植系统的口腔种植外科及修复的临床技术，对现代口腔种植专业有较为全面地、系统的理解，具备处理复杂条件种植病例的能力，包括骨量不足的种植修复，种植美学修复，微创种植外科技术，计算机辅助设计种植修复。
1086;https://n1.hdfimg.com/g6/M03/65/40/zIYBAF7ykbmAPicLAAjgS6MJqtU456_200_200_1.png?ef76;顾焱晖;副主任医师;;河南省肿瘤医院;普外科;常规的胃癌，贲门癌，结直肠癌，十二指肠癌的手术治疗。胃肠道间质瘤的手术和药物治疗。高龄高危患者的消化道肿瘤，腹膜后肿瘤的手术治疗。涉及腹膜后大血管的肿瘤的手术治疗。肿瘤侵犯周围脏器的联合脏器切除的手术治疗。术后并发症（肠梗阻，肠瘘）的手术和保守治疗。;"顾焱晖，男，副主任医师，医学博士在读。2006年毕业于新乡医学院临床医学系获医学学士学位。2009年毕业于中山大学中山医学院获临床硕士学位。毕业后就职于河南省肿瘤医院至今，师从国内知名专家韩广森教授，能熟练掌握本专业疾病的诊断和治疗。能熟练完成胃癌，贲门癌，结直肠癌，胰十二指肠手术，腹膜后肿瘤的手术治疗；胃肠道间质瘤的手术和药物治疗。对于高龄患者肿瘤的手术治疗积累了丰富的经验；消化道肿瘤、腹膜后肿瘤的联合脏器切除;肠梗阻、肠瘘的手术治疗和保守。"
1087;https://n1.hdfimg.com/g5/M04/01/F4/zoYBAF-KQo2AbjneAAStK4v2uOI733_200_200_1.jpg?7ef1;陈涛;副主任医师;副教授;上海交通大学医学院附属仁济医院（东院）,上海交通大学医学院附属仁济医院（南院）,上海国际医学中心,上海交通大学医学院附属仁济医院（西院）;胆胰外科,普外科,普外科,普外科;腹膜后肿瘤、胆囊癌、胆管癌、胰腺癌、胆囊息肉、胆囊结石、腹壁切口疝、造口旁疝，腹股沟疝的诊疗，能熟练开展普外科各类肝胆胰大手术，包括半肝切除、胰十二指肠切除、胰腺体尾部切除等。尤其擅长微创腹腔镜手术，包括腹腔镜胰腺切除，腹腔镜胆道探查术，腹腔镜腹壁切口疝、腹腔镜造口旁疝及腹腔镜腹股沟疝手术，以及单孔腹腔镜手术。;陈涛，男，博士，上海仁济医院胆胰外科副主任医师，交大医学院优秀共产党员。长期在普外科临床第一线工作，擅长腹膜后肿瘤、胆囊癌、胆管癌、胰腺癌、胆囊息肉、胆囊结石、腹壁切口疝、造口旁疝，腹股沟疝的诊疗，能熟练开展普外科各类肝胆胰大手术，包括半肝切除、胰十二指肠切除、胰腺体尾部切除等。尤其擅长微创腹腔镜手术，包括腹腔镜胰腺切除，腹腔镜胆道探查术，腹腔镜腹壁切口疝、腹腔镜造口旁疝及腹腔镜腹股沟疝手术，以及单孔腹腔镜手术。
1088;https://n1.hdfimg.com/g10/M00/3F/A7/vYYBAFjVHVqASlbMAAAXuB3Vc04794_200_200_1.jpg?3d68;陈春燕;主任医师;教授;山东大学齐鲁医院;血液科;各种类型的贫血、白血病、骨髓增殖性肿瘤、淋巴瘤、多发性骨髓瘤等血液系统疾病的诊断和治疗。;陈春燕，女，1965年3月出生，医学博士，山东大学齐鲁医院血液科主任医师，教授，博士生导师，擅长各种类型的贫血、白血病、骨髓增殖性肿瘤、淋巴瘤、多发性骨髓瘤等血液系统疾病的诊断和治疗，曾多次获院疑难危重病例抢救奖励。
1089;https://n4.hdfimg.com/g11/M0A/CA/A2/1YYBAGIYx-eAf2v5AAJAHU9RM9E562_200_200_1.png?cb21;杨永彬;副主任医师;副教授;上海市第一人民医院（北部）,上海市第一人民医院（北部）;妇科,国际医疗保健中心;宫颈，阴道，外阴的HPV病毒（人乳头状瘤病毒）和支原体衣原体等感染性疾病，滴虫性阴道炎，霉菌性阴道炎，尿路感染，反复发作的老年性阴道炎，尖锐湿疣，宫颈癌前病变，子宫内膜癌，子宫粘膜下肌瘤，宫颈癌通过宫腔镜，阴道镜诊断，宫颈癌前病变和早期宫颈癌采用LEEP刀进行宫颈锥切术，中晚期宫颈癌的腔内后装放疗和化疗。月经失调，多囊卵巢综合症诊治。早孕孕周推算。避孕方式和流产方式选择。宫颈癌疫苗咨询。阴道镜图像报告和病理报告解读。;杨永彬，男，医学博士，副教授，副主任医师，硕士生导师，毕业于复旦大学医学院，美国MD Anderson癌症中心访问学者，宫颈，阴道，外阴的HPV病毒（人乳头状瘤病毒）和支原体衣原体等感染性疾病，滴虫性阴道炎，霉菌性阴道炎，尿路感染，反复发作的老年性阴道炎，尖锐湿疣，宫颈癌前病变，子宫内膜癌，子宫粘膜下肌瘤，宫颈癌通过宫腔镜，阴道镜诊断，宫颈癌前病变和早期宫颈癌采用LEEP刀进行宫颈锥切术，中晚期宫颈癌的腔内后装放疗和化疗。多囊卵巢综合症诊治。
1090;https://n4.hdfimg.com/g5/M04/CB/12/y4YBAF8_RLCALh04AARUtBz_6S4797_200_200_1.jpg?9fba;孙虹;副主任医师;;首都医科大学宣武医院,北京高博博仁医院;神经内科,神经内科;帕金森病、青年帕金森病、各种帕金森综合征（包括进行性核上性麻痹、多系统萎缩、皮质基底节变性、路易体痴呆等）、抽动症、舞蹈病、肌张力障碍等运动障碍病的诊断和治疗。;副主任医师，医学博士，宣武医院“陈彪教授知名专家团队骨干成员”，毕业于首都医科大学，从事神经内科工作20余年，对于帕金森病及其他运动障碍病、老年痴呆、老年脑血管病\神经系统常见病和疑难病等有丰富的临床经验。
